page no.,title,url,details,post date
3,b'\xe9\xbb\x91\xe5\xae\xa2\xe9\x96\x83\xe7\x9b\x9c120\xe8\x90\xac\xe4\xbb\xa5\xe5\xa4\xaa\xe5\xb9\xa3 \xe9\xa8\x8e\xe5\x8a\xabDNS \xe9\x9b\xbb\xe5\xad\x90\xe9\x8c\xa2\xe5\x8c\x85\xe7\x94\xa8\xe6\x88\xb6\xe4\xb8\xad\xe6\x8b\x9b',http://startupbeat.hkej.com/?p=58372,b'\xe6\x9c\x89\xe9\xbb\x91\xe5\xae\xa2\xe9\x87\x9d\xe5\xb0\x8d\xe7\xb6\xb2\xe7\xb5\xa1\xe6\x9e\xb6\xe6\xa7\x8b\xe7\x9a\x84\xe5\xbc\xb1\xe9\xbb\x9e\xef\xbc\x8c\xe5\x91\xa8\xe4\xba\x8c\xe6\xb6\x89\xe5\xab\x8c\xe9\xa8\x8e\xe5\x8a\xab\xe4\xba\x9e\xe9\xa6\xac\xe9\x81\x9cDNS\xef\xbc\x8c\xe6\x8a\x8a\xe9\x9b\xbb\xe5\xad\x90\xe9\x8c\xa2\xe5\x8c\x85\xe6\x9c\x8d\xe5\x8b\x99\xe5\x95\x86MyEtherWallet\xe7\x9a\x84\xe7\x94\xa8\xe6\x88\xb6\xef\xbc\x8c\xe5\xbc\x95\xe5\xb0\x8e\xe8\x87\xb3\xe9\xbb\x91\xe5\xae\xa2\xe6\x8e\xa7\xe5\x88\xb6\xe7\x9a\x84\xe4\xbf\x84\xe7\xbe\x85\xe6\x96\xaf\xe4\xbc\xba\xe6\x9c\x8d\xe5\x99\xa8\xef\xbc\x8c\xe5\xbe\x9e\xe4\xb8\xad\xe9\xa8\x99\xe5\x8f\x96215\xe5\x80\x8b\xe4\xbb\xa5\xe5\xa4\xaa\xe5\xb9\xa3\xef\xbc\x88Ether\xef\xbc\x89\xef\xbc\x8c\xe5\x83\xb9\xe5\x80\xbc\xe8\xbf\x91120\xe8\x90\xac\xe6\xb8\xaf\xe5\x85\x83\xe3\x80\x82',"b'Posted April 26, 2018'"
3,b'\xe5\x80\xab\xe6\x95\xa6\xe7\x82\xba\xe9\x87\x91\xe8\x9e\x8d\xe5\x89\xb5\xe6\x96\xb0\xe4\xb8\x8d\xe6\x96\xb7\xe6\xb1\x82\xe9\x80\xb2 (\xe9\x84\xa7\xe6\xb7\x91\xe6\x98\x8e\xe5\x8d\x9a\xe5\xa3\xab)',http://startupbeat.hkej.com/?p=58224,b'\xe8\xa6\x81\xe5\x90\xb8\xe5\xbc\x95\xe9\x87\x91\xe8\x9e\x8d\xe7\xa7\x91\xe6\x8a\x80\xe5\xb0\x88\xe6\x89\x8d\xef\xbc\x8c\xe6\x88\x90\xe5\x8a\x9f\xe5\x9b\xa0\xe7\xb4\xa0\xe9\x99\xa4\xe4\xba\x86\xe8\xb3\x87\xe9\x87\x91\xe4\xb9\x8b\xe5\xa4\x96\xef\xbc\x8c\xe6\x94\xbf\xe7\xad\x96\xe5\x92\x8c\xe7\x92\xb0\xe5\xa2\x83\xe4\xb9\x9f\xe9\x9d\x9e\xe5\xb8\xb8\xe9\x87\x8d\xe8\xa6\x81\xef\xbc\x8c\xe5\x85\xa8\xe7\x90\x83\xe6\xb2\x99\xe7\x9b\x92\xe7\x9a\x84\xe8\xa8\xad\xe7\xab\x8b\xe6\x9c\x89\xe5\x8a\xa9\xe6\x96\xbc\xe5\x80\xab\xe6\x95\xa6\xe9\x9e\x8f\xe5\x9b\xba\xe9\x87\x91\xe8\x9e\x8d\xe7\xa7\x91\xe6\x8a\x80\xe6\xa8\x9e\xe7\xb4\x90\xe7\x9a\x84\xe4\xbd\x8d\xe7\xbd\xae\xe3\x80\x82\xe6\x88\x91\xe5\x80\x91\xe9\xa6\x99\xe6\xb8\xaf\xe6\x9c\x89\xe7\x9a\x84\xe6\x98\xaf\xe8\xb2\xa1\xe5\x8a\x9b\xe3\x80\x81\xe8\xb3\x87\xe6\xba\x90\xe5\x92\x8c\xe7\xb6\x93\xe9\xa9\x97\xef\xbc\x8c\xe6\x89\x80\xe4\xbb\xa5\xe4\xba\xa6\xe6\x87\x89\xe7\x9b\xa1\xe5\xbf\xab\xe5\x8c\x96\xe8\xa2\xab\xe5\x8b\x95\xe7\x82\xba\xe4\xb8\xbb\xe5\x8b\x95\xef\xbc\x8c\xe7\xa9\x8d\xe6\xa5\xb5\xe6\xb1\x82\xe9\x80\xb2\xef\xbc\x8c\xe4\xbb\xa5\xe5\x85\x8d\xe9\x8c\xaf\xe5\xa4\xb1\xe5\x85\x88\xe6\xa9\x9f\xe3\x80\x82',"b'Posted April 23, 2018'"
3,b'\xe6\xbb\xb4\xe6\xbb\xb4\xe6\x90\xb6\xe5\xae\xa2 \xe8\xa3\x9c\xe8\xb2\xbc600\xe5\x85\x83\xe6\x90\xad\xe7\x9a\x84\xe5\xa3\xab',http://startupbeat.hkej.com/?p=58131,b'\xe6\xbb\xb4\xe6\xbb\xb4\xe5\x87\xba\xe8\xa1\x8c\xe6\x97\x97\xe4\xb8\x8b\xe5\x8f\xac\xe8\xbb\x8a\xe6\x87\x89\xe7\x94\xa8\xe7\xa8\x8b\xe5\xbc\x8fDiDi\xe5\xae\xa3\xe5\xb8\x83\xef\xbc\x8c\xe5\xbe\x9e\xe6\x9c\xac\xe5\x91\xa8\xe4\xba\x94\xef\xbc\x8820\xe6\x97\xa5\xef\xbc\x89\xe8\xb5\xb7\xe9\x80\xa3\xe7\xba\x8c3\xe5\x80\x8b\xe6\x98\x9f\xe6\x9c\x9f\xe4\xba\x94\xe6\x8e\xa8\xe5\x87\xba\xe5\x84\xaa\xe6\x83\xa0\xef\xbc\x8c\xe4\xbd\xbf\xe7\x94\xa8DiDi\xe6\x87\x89\xe7\x94\xa8\xe7\xa8\x8b\xe5\xbc\x8f\xe9\x9b\xbb\xe5\x8f\xac\xe7\x9a\x84\xe5\xa3\xab\xef\xbc\x8c\xe4\xb8\xa6\xe4\xbd\xbf\xe7\x94\xa8\xe5\x9c\x8b\xe9\x9a\x9b\xe4\xbf\xa1\xe7\x94\xa8\xe5\x8d\xa1\xe4\xbb\x98\xe6\xac\xbe\xef\xbc\x8c\xe6\xaf\x8f\xe7\xa8\x8b\xe6\x9c\x80\xe5\xa4\x9a\xe4\xba\xab\xe6\x9c\x89100\xe5\x85\x83\xe5\x84\xaa\xe6\x83\xa0\xef\xbc\x8c\xe6\xaf\x8f\xe6\x97\xa5\xe6\x9c\x80\xe5\xa4\x9a\xe4\xbd\xbf\xe7\x94\xa8\xe5\x84\xaa\xe6\x83\xa0\xe5\x85\xa9\xe6\xac\xa1\xe3\x80\x82',"b'Posted April 19, 2018'"
3,b'\xe9\x87\x91\xe8\x9e\x8d\xe6\xa5\xadAI\xe4\xbb\x8d\xe5\xa6\x82\xe5\xb9\xbc\xe5\x85\x92\xe5\xad\xb8\xe6\xad\xa5 (\xe9\x84\xa7\xe6\xb7\x91\xe6\x98\x8e\xe5\x8d\x9a\xe5\xa3\xab)',http://startupbeat.hkej.com/?p=58118,b'\xe8\xaa\xbf\xe6\x9f\xa5\xe4\xb9\x9f\xe8\xa9\xa2\xe5\x95\x8f\xe9\x8a\x80\xe8\xa1\x8c\xe6\x9c\x83\xe5\x90\xa6\xe5\x9b\xa0AI\xe6\x87\x89\xe7\x94\xa8\xe8\x80\x8c\xe6\xb8\x9b\xe7\x9c\x81\xe4\xba\xba\xe6\x89\x8b\xef\xbc\x8c\xe5\x9b\x9e\xe8\xa6\x86\xe7\x9a\x847\xe9\x96\x93\xe9\x8a\x80\xe8\xa1\x8c\xe4\xb8\xad\xef\xbc\x8c6\xe9\x96\x93\xe9\x83\xbd\xe8\xaa\xaa\xe9\xa0\x90\xe6\x9c\x9f\xe6\x9c\x83\xe6\xb8\x9b\xe7\x9c\x81\xe5\x85\xa9\xe6\x88\x90\xe4\xba\xba\xe6\x89\x8b\xe3\x80\x82\xe9\x80\x99\xe5\x92\x8c\xe6\xad\x90\xe7\xbe\x8e\xe6\x97\xa5\xe7\x9a\x84\xe5\xa4\xa7\xe8\xa1\x8c\xe4\xb8\x8d\xe4\xb9\x85\xe5\x89\x8d\xe7\x9a\x84\xe8\xaa\xaa\xe6\xb3\x95\xe9\xa0\x97\xe6\x9c\x89\xe8\xb7\x9d\xe9\x9b\xa2\xe3\x80\x82\xe5\x8e\xbb\xe5\xb9\xb4\xe5\xba\x95\xef\xbc\x8c\xe7\x95\xb6\xe6\x99\x82\xe7\x9a\x84\xe5\xbe\xb7\xe6\x84\x8f\xe5\xbf\x97\xe9\x8a\x80\xe8\xa1\x8c\xe8\xa1\x8c\xe6\x94\xbf\xe7\xb8\xbd\xe8\xa3\x81\xe6\x8f\x9a\xe8\xa8\x80\xef\xbc\x8c\xe5\x9b\xa0AI\xe6\x87\x89\xe7\x94\xa8\xe6\x9c\x83\xe5\x89\x8a\xe6\xb8\x9b\xe8\xbf\x9110\xe8\x90\xac\xe5\x93\xa1\xe5\xb7\xa5\xe4\xb8\xad\xe7\x9a\x84\xe4\xb8\x80\xe5\x8d\x8a\xe3\x80\x82',"b'Posted April 19, 2018'"
3,b'\xe9\xbb\x91\xe5\xae\xa2\xe5\x8e\xbb\xe5\xb9\xb4\xe8\xbd\x89\xe7\xa7\xbb\xe7\x9b\xae\xe6\xa8\x99 \xe6\x94\xbb\xe6\x93\x8a\xe8\x99\x9b\xe6\x93\xac\xe5\xb9\xa3\xe5\xa2\x9e85\xe5\x80\x8d',http://startupbeat.hkej.com/?p=58090,b'\xe7\xb6\xb2\xe7\xb5\xa1\xe5\xae\x89\xe5\x85\xa8\xe5\x85\xac\xe5\x8f\xb8Symantec\xe6\x98\xa8\xe5\xa4\xa9\xe5\x85\xac\xe5\xb8\x83\xef\xbc\x8c\xe5\x8e\xbb\xe5\xb9\xb4\xe9\x87\x9d\xe5\xb0\x8d\xe8\x99\x9b\xe6\x93\xac\xe8\xb2\xa8\xe5\xb9\xa3\xe5\xa6\x82\xe7\x9b\x9c\xe5\x8f\x96\xe3\x80\x81\xe9\xa8\x8e\xe5\x8a\xab\xe6\x8c\x96\xe7\xa4\xa6\xe7\xad\x89\xe6\x94\xbb\xe6\x93\x8a\xe5\xa2\x9e\xe5\x8a\xa085\xe5\x80\x8d\xe3\x80\x82\xe7\x94\xb1\xe6\x96\xbc\xe9\xbb\x91\xe5\xae\xa2\xe8\xbd\x89\xe7\xa7\xbb\xe7\x9b\xae\xe6\xa8\x99\xe8\x87\xb3\xe8\x99\x9b\xe6\x93\xac\xe8\xb2\xa8\xe5\xb9\xa3\xe4\xb8\x8a\xef\xbc\x8c\xe5\x8b\x92\xe7\xb4\xa2\xe8\xbb\x9f\xe4\xbb\xb6\xe5\xa6\x82WannaCry\xe7\xad\x89\xe7\x8a\xaf\xe7\xbd\xaa\xe7\x9b\xb8\xe6\x87\x89\xe6\xb8\x9b\xe5\xb0\x91\xef\xbc\x8c\xe6\xaf\x8f\xe5\xa4\xa9\xe7\x99\xbc\xe7\x8f\xbe\xe6\x95\xb8\xe9\x87\x8f\xe7\x94\xb12016\xe5\xb9\xb4\xe7\x9a\x841271\xe5\xae\x97\xef\xbc\x8c\xe9\x99\x8d\xe8\x87\xb32017\xe5\xb9\xb4\xe7\x9a\x841242\xe5\xae\x97\xef\xbc\x8c\xe5\xb9\xb3\xe5\x9d\x87\xe5\x8b\x92\xe7\xb4\xa2\xe9\x87\x91\xe9\xa1\x8d\xe4\xba\xa6\xe4\xb8\x8b\xe9\x99\x8d51.3%\xef\xbc\x8c\xe8\x87\xb3522\xe7\xbe\x8e\xe5\x85\x83\xe3\x80\x82',"b'Posted April 18, 2018'"
3,b'\xe6\xb8\xa3\xe6\x89\x93\xe6\x8b\x93FinTech 1\xe5\x84\x84\xe5\xbb\xba\xe5\x89\xb5\xe7\xa7\x91\xe4\xb8\xad\xe5\xbf\x83',http://startupbeat.hkej.com/?p=58030,b'\xe6\xb8\xa3\xe6\x89\x93\xe5\x9c\xa8\xe6\x9c\xac\xe6\xb8\xaf\xe8\xa8\xad\xe7\xab\x8b\xe7\x9a\x84eXellerator\xe9\x87\x91\xe8\x9e\x8d\xe7\xa7\x91\xe6\x8a\x80\xe5\x89\xb5\xe6\x96\xb0\xe4\xb8\xad\xe5\xbf\x83\xe6\x98\xa8\xe6\x97\xa5\xe9\x96\x8b\xe5\xb9\x95\xef\xbc\x8c\xe6\xb8\xa3\xe6\x89\x93\xe9\xa6\x99\xe6\xb8\xaf\xe8\xa1\x8c\xe6\x94\xbf\xe7\xb8\xbd\xe8\xa3\x81\xe7\xa6\xa4\xe6\x83\xa0\xe5\x84\x80\xe6\x8c\x87\xe5\x87\xba\xef\xbc\x8c\xe8\xa9\xb2\xe9\xa0\x85\xe7\x9b\xae\xe6\xb6\x89\xe5\x8f\x8a\xe6\x8a\x95\xe8\xb3\x871\xe5\x84\x84\xe5\x85\x83\xef\xbc\x8c\xe5\x8c\x85\xe6\x8b\xac\xe6\x96\xb0\xe8\x81\x98100\xe5\x90\x8d\xe9\x96\x8b\xe7\x99\xbc\xe4\xba\xba\xe5\x93\xa1\xef\xbc\x8c\xe6\x9c\xaa\xe4\xbe\x86\xe6\x9c\x83\xe5\x90\xa6\xe5\xa2\x9e\xe5\x8a\xa0\xe6\x8a\x95\xe8\xb3\x87\xef\xbc\x8c\xe6\x9c\x83\xe5\x9c\xa8\xe6\xaa\xa2\xe8\xa8\x8e\xe6\x88\x90\xe6\x9e\x9c\xe5\xbe\x8c\xe6\xb1\xba\xe5\xae\x9a\xe3\x80\x82',"b'Posted April 17, 2018'"
3,b'\xe5\x9c\x8b\xe7\x94\xa2NEO\xe6\x9c\x8d\xe5\x8b\x99\xe5\xaf\xa6\xe9\xab\x94\xe7\xb6\x93\xe6\xbf\x9f \xe5\x85\xa8\xe7\x90\x83\xe5\x85\xab\xe5\xa4\xa7\xe8\x99\x9b\xe5\xb9\xa3\xe4\xb9\x8b\xe4\xb8\x80 \xe5\x8e\xbb\xe5\xb9\xb4\xe9\xa3\x86517\xe5\x80\x8d',http://startupbeat.hkej.com/?p=57978,b'\xe5\x8d\x80\xe5\xa1\x8a\xe9\x8f\x88\xe5\xb9\xb3\xe5\x8f\xb0NEO\xe6\x96\xbc2014\xe5\xb9\xb4\xe6\x88\x90\xe7\xab\x8b\xef\xbc\x8c\xe8\xa2\xab\xe8\xa6\x96\xe7\x82\xba\xe3\x80\x8c\xe4\xb8\xad\xe5\x9c\x8b\xe7\x9a\x84\xe4\xbb\xa5\xe5\xa4\xaa\xe5\x9d\x8a\xe3\x80\x8d\xef\xbc\x8c\xe5\x85\xb6\xe5\x89\xb5\xe8\xbe\xa6\xe4\xba\xba\xe9\x81\x94\xe9\xb4\xbb\xe9\xa3\x9b\xe6\x8e\xa5\xe5\x8f\x97\xe6\x9c\xac\xe5\xa0\xb1\xe5\xb0\x88\xe8\xa8\xaa\xe6\x99\x82\xe7\xa8\xb1\xef\xbc\x8cNEO\xe5\x8f\xaf\xe4\xbe\x9b\xe4\xbc\x81\xe6\xa5\xad\xe5\x8f\x8a\xe9\x96\x8b\xe7\x99\xbc\xe8\x80\x85\xe8\xa8\xad\xe8\xa8\x88\xe6\x99\xba\xe8\x83\xbd\xe5\x90\x88\xe7\xb4\x84\xe6\x88\x96\xe7\xa8\x8b\xe5\xbc\x8f\xef\xbc\x8c\xe4\xbb\xa5\xe5\x8f\x8a\xe7\x99\xbc\xe8\xa1\x8c\xe4\xbb\xa3\xe5\xb9\xa3\xef\xbc\x8c\xe6\x9b\xb4\xe7\x9d\x80\xe9\x87\x8d\xe4\xbb\xa5\xe5\xb0\x8d\xe6\x8e\xa5\xe5\xaf\xa6\xe9\xab\x94\xe7\xb6\x93\xe6\xbf\x9f\xe7\x82\xba\xe7\x9b\xae\xe6\xa8\x99\xe3\x80\x82',"b'Posted April 16, 2018'"
3,b'\xe6\x93\xac\xe7\x94\xb3\xe8\x99\x9b\xe6\x93\xac\xe9\x8a\x80\xe8\xa1\x8c\xe7\x89\x8c TNG\xe5\x82\xbe\xe5\x90\x91\xe7\xbe\x8e\xe4\xb8\x8a\xe5\xb8\x82',http://startupbeat.hkej.com/?p=57955,b'\xe9\xa6\x99\xe6\xb8\xaf\xe9\x87\x91\xe8\x9e\x8d\xe7\xa7\x91\xe6\x8a\x80\xe5\x85\xac\xe5\x8f\xb8TNG\xe8\xbf\x91\xe5\xb9\xb4\xe7\xa9\x8d\xe6\xa5\xb5\xe9\x96\x8b\xe6\x8b\x93\xe6\x9d\xb1\xe5\x8d\x97\xe4\xba\x9e\xe5\xb8\x82\xe5\xa0\xb4\xef\xbc\x8c\xe5\x89\xb5\xe8\xbe\xa6\xe4\xba\xba\xe6\xb1\x9f\xe6\x85\xb6\xe6\x81\xa9\xe5\x91\xa8\xe4\xba\x94\xe5\x9c\xa8\xe3\x80\x8c\xe4\xba\x92\xe8\x81\xaf\xe7\xb6\xb2\xe7\xb6\x93\xe6\xbf\x9f\xe5\xb3\xb0\xe6\x9c\x832018\xe3\x80\x8d\xe8\xab\x96\xe5\xa3\x87\xe4\xb8\x8a\xe6\x8c\x87\xe5\x87\xba\xef\xbc\x8c\xe9\xa6\x99\xe6\xb8\xaf\xe9\x87\x91\xe8\x9e\x8d\xe6\x9e\xb6\xe6\xa7\x8b\xe5\xa4\xaa\xe5\xae\x8c\xe5\x96\x84\xef\xbc\x8c\xe8\xae\x8a\xe7\x9b\xb8\xe4\xba\xa6\xe4\xbb\xa4\xe9\x87\x91\xe8\x9e\x8d\xe5\x89\xb5\xe6\x96\xb0\xe3\x80\x8c\xe7\xb6\x81\xe6\x89\x8b\xe7\xb6\x81\xe8\x85\xb3\xe3\x80\x8d\xef\xbc\x8c\xe5\x88\x9d\xe5\x89\xb5\xe4\xbc\x81\xe6\xa5\xad\xe4\xba\xa6\xe4\xb8\x8d\xe5\xae\xb9\xe6\x98\x93\xe7\xb1\x8c\xe5\x8b\x9f\xe8\xb3\x87\xe9\x87\x91\xef\xbc\x8c\xe4\xbd\x86\xe4\xba\xa6\xe9\x80\xbc\xe5\x88\xb0\xe5\x85\xac\xe5\x8f\xb8\xe6\x83\xb3\xe8\xbe\xa6\xe6\xb3\x95\xe8\xa7\xa3\xe6\xb1\xba\xe5\x95\x8f\xe9\xa1\x8c\xe3\x80\x82',"b'Posted April 14, 2018'"
4,b'\xe5\x8d\x80\xe5\xa1\x8a\xe9\x8f\x88\xe8\xaa\x8d\xe8\xb3\xbc\xe7\x89\xa9\xe6\xa5\xad\xe6\xac\x8a (IHT \xe5\x90\xb3\xe5\x8f\x8b\xe5\xb9\xb3)',http://startupbeat.hkej.com/?p=57902,b'\xe9\xa6\x99\xe6\xb8\xaf\xe5\x88\x9d\xe5\x89\xb5\xe6\x95\xb8\xe4\xbd\x8d\xe8\xa1\x8c\xe9\x8a\xb7\xe5\x85\xac\xe5\x8f\xb8iClick\xe6\x97\xa9\xe5\x89\x8d\xe5\xb7\xb2\xe5\x9c\xa8\xe7\xbe\x8e\xe5\x9c\x8b\xe7\xb4\x8d\xe6\x96\xaf\xe7\x89\xb9\xef\xbc\x88Nasdaq\xef\xbc\x89\xe4\xb8\x8a\xe5\xb8\x82\xef\xbc\x8c\xe3\x80\x8a\xe4\xbf\xa1\xe5\xa0\xb1\xe3\x80\x8bStartupBeat\xe8\xab\x8b\xe4\xbe\x86\xe8\xa9\xb2\xe5\x85\xac\xe5\x8f\xb8\xe7\x9a\x84\xe8\x81\xaf\xe5\x90\x88\xe5\x89\xb5\xe8\xbe\xa6\xe4\xba\xba\xe5\x90\xb3\xe5\x8f\x8b\xe5\xb9\xb3\xef\xbc\x8c\xe8\x88\x87\xe5\xa4\xa7\xe5\xae\xb6\xe5\x88\x86\xe4\xba\xab\xe4\xbb\x96\xe5\x80\x91\xe5\x89\xb5\xe6\xa5\xad\xe7\x9a\x84\xe7\xb6\x93\xe9\xa9\x97\xe5\x8f\x8a\xe5\x8c\x97\xe4\xb8\x8a\xe7\x99\xbc\xe5\xb1\x95\xe7\x9a\x84\xe5\x9b\xb0\xe9\x9b\xa3\xef\xbc\x8c\xe9\x82\x84\xe6\x9a\xa2\xe8\xab\x87\xe6\x9c\x80\xe8\xbf\x91\xe4\xbb\x96\xe5\x80\x8b\xe4\xba\xba\xe5\x9c\xa8IHT\xe5\x8d\x80\xe5\xa1\x8a\xe9\x8f\x88\xe9\xa0\x85\xe7\x9b\xae\xe7\x9a\x84\xe6\x96\xb0\xe6\x90\x9e\xe4\xbd\x9c\xe3\x80\x82',"b'Posted April 13, 2018'"
4,b'\xe9\x98\xbf\xe9\x87\x8c\xe8\x97\x89\xe5\xa4\xa9\xe8\xb2\x93\xe6\x94\xbb\xe6\xb8\xaf\xe6\x96\xb0\xe9\x9b\xb6\xe5\x94\xae  \xe5\x86\x80\xe9\x9b\xbb\xe5\xad\x90\xe6\x94\xaf\xe4\xbb\x98\xe6\x99\xae\xe5\x8f\x8a \xe5\xa2\x9e\xe7\x89\xa9\xe6\xb5\x81\xe8\xa8\xad\xe6\x96\xbd',http://startupbeat.hkej.com/?p=57849,b'\xe9\xa6\x99\xe6\xb8\xaf\xe8\xa2\xab\xe8\xa6\x96\xe7\x82\xba\xe9\x98\xbf\xe9\x87\x8c\xe5\xb7\xb4\xe5\xb7\xb4\xe3\x80\x8c\xe5\x87\xba\xe6\xb5\xb7\xe3\x80\x8d\xe9\xa6\x96\xe7\xab\x99\xef\xbc\x8c\xe5\xa4\xa9\xe8\xb2\x93\xe8\xb6\x85\xe5\xb8\x82\xe5\x9c\x8b\xe9\x9a\x9b\xe5\x8c\x96\xe5\x8f\x8a\xe6\x96\xb0\xe9\x9b\xb6\xe5\x94\xae\xe6\xa5\xad\xe5\x8b\x99\xe8\xb2\xa0\xe8\xb2\xac\xe4\xba\xba\xe5\x8a\x89\xe6\x96\x87\xe5\x8d\x9a\xe6\x98\xa8\xe5\xa4\xa9\xe5\x9c\xa8\xe8\xa8\x98\xe8\x80\x85\xe6\x9c\x83\xe4\xb8\x8a\xe7\x9b\xb4\xe8\xa8\x80\xef\xbc\x8c\xe9\xa6\x99\xe6\xb8\xaf\xe6\x98\xaf\xe9\x98\xbf\xe9\x87\x8c\xe6\x8b\x93\xe5\xb1\x95\xe6\xb5\xb7\xe5\xa4\x96\xe7\x9a\x84\xe7\xac\xac\xe4\xb8\x80\xe7\xab\x99\xef\xbc\x8c\xe4\xba\xa6\xe6\x98\xaf\xe6\xa5\xad\xe5\x8b\x99\xe5\x85\xa8\xe7\x90\x83\xe5\x8c\x96\xe7\x9a\x84\xe7\xac\xac\xe4\xb8\x80\xe6\xad\xa5\xe3\x80\x82\xe7\x94\xb1\xe6\x96\xbc\xe6\x9c\xac\xe6\xb8\xaf\xe9\x9b\xb6\xe5\x94\xae\xe6\xa5\xad\xe7\x9b\xb8\xe7\x95\xb6\xe7\x99\xbc\xe9\x81\x94\xef\xbc\x8c\xe5\x9c\xa8\xe7\xb7\x9a\xe4\xb8\x8b\xe9\x9b\xb6\xe5\x94\xae\xe6\x96\xb9\xe9\x9d\xa2\xe6\x9c\x89\xe4\xb8\x8d\xe5\xb0\x91\xe5\xad\xb8\xe7\xbf\x92\xe6\xa9\x9f\xe6\x9c\x83\xe3\x80\x82',"b'Posted April 12, 2018'"
4,b'\xe8\x9e\x9e\xe8\x9f\xbb\xe9\x87\x91\xe6\x9c\x8d\xe5\x82\xb3\xe5\x86\x8d\xe8\x9e\x8d\xe8\xb3\x87780\xe5\x84\x84 \xe4\xbc\xb0\xe5\x80\xbc1.17\xe8\x90\xac\xe5\x84\x84 \xe5\x85\xa8\xe7\x90\x83\xe6\x9c\x80\xe5\xa4\xa7\xe7\x8d\xa8\xe8\xa7\x92\xe7\x8d\xb8',http://startupbeat.hkej.com/?p=57778,b'\xe4\xb8\x80\xe7\x9b\xb4\xe7\x9b\x9b\xe5\x82\xb3\xe6\x9c\x89\xe6\x84\x8f\xe4\xbe\x86\xe6\xb8\xaf\xe4\xb8\x8a\xe5\xb8\x82\xe7\x9a\x84\xe9\x98\xbf\xe9\x87\x8c\xe5\xb7\xb4\xe5\xb7\xb4\xe9\x97\x9c\xe8\x81\xaf\xe5\x85\xac\xe5\x8f\xb8\xe8\x9e\x9e\xe8\x9f\xbb\xe9\x87\x91\xe6\x9c\x8d\xef\xbc\x8c\xe5\xb8\x82\xe5\x82\xb3\xe6\xad\xa3\xe7\xb1\x8c\xe5\x82\x99\xe6\x9c\x80\xe5\xb0\x91\xe9\x81\x94780\xe5\x84\x84\xe6\xb8\xaf\xe5\x85\x83\xe7\x9a\x84\xe6\x96\xb0\xe4\xb8\x80\xe8\xbc\xaa\xe8\x9e\x8d\xe8\xb3\x87\xef\xbc\x8c\xe4\xbb\xa4\xe5\x85\xb6\xe6\x9c\x80\xe6\x96\xb0\xe4\xbc\xb0\xe5\x80\xbc\xe6\x9c\x89\xe6\x9c\x9b\xe9\x80\xb2\xe4\xb8\x80\xe6\xad\xa5\xe6\x94\x80\xe5\x8d\x87\xe8\x87\xb3\xe7\xb4\x841.17\xe8\x90\xac\xe5\x84\x84\xe6\xb8\xaf\xe5\x85\x83\xef\xbc\x8c\xe6\x88\x90\xe7\x82\xba\xe5\x85\xa8\xe7\x90\x83\xe6\x9c\x80\xe5\xa4\xa7\xe7\x9a\x84\xe7\x8d\xa8\xe8\xa7\x92\xe7\x8d\xb8\xe4\xbc\x81\xe6\xa5\xad\xe3\x80\x82',"b'Posted April 11, 2018'"
